BayesianSearch: New best config found. Config: {'weights1': 0.4352708455998633, 'weights2': 0.9888675957849619, 'weights3': 0.48903280989103226, 'weights4': 0.09240871656055005, 'weights5': 0.17244462784065084, 'normalize': False} - results: {'ROC_AUC': 0.4614497142857098, 'PRECISION': 0.146569999999999, 'RECALL': 0.146569999999999, 'RECALL_TEST_LEN': 0.146569999999999, 'MAP': 0.07962288095238029, 'MRR': 0.4036677380952411, 'NDCG': 0.16963145168870689, 'F1': 0.146569999999999, 'HIT_RATE': 1.4657, 'ARHR': 0.5605390079365091, 'NOVELTY': 0.005341635313667286, 'DIVERSITY_MEAN_INTER_LIST': 0.9729232923292329, 'DIVERSITY_HERFINDAHL': 0.9972826, 'COVERAGE_ITEM': 0.13103949600193845, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.20187074306839187, 'SHANNON_ENTROPY': 9.408623496226712} - time: 2018-11-30 12:48:30.741622
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.49309688377737304, 'weights3': 0, 'weights4': 0.6748266096405924, 'weights5': 0.2708855181634965, 'normalize': True} - results: {'ROC_AUC': 0.4928155793650756, 'PRECISION': 0.17060999999999604, 'RECALL': 0.17060999999999604, 'RECALL_TEST_LEN': 0.17060999999999604, 'MAP': 0.09877086111110997, 'MRR': 0.45072825396825655, 'NDCG': 0.19796346093118192, 'F1': 0.17060999999999604, 'HIT_RATE': 1.7061, 'ARHR': 0.6554590476190486, 'NOVELTY': 0.00564374826099016, 'DIVERSITY_MEAN_INTER_LIST': 0.9870540274027403, 'DIVERSITY_HERFINDAHL': 0.9986955322, 'COVERAGE_ITEM': 0.23639447540586384, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24830151670424266, 'SHANNON_ENTROPY': 10.541668319523733} - time: 2018-11-30 16:11:38.413222
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.7921353995794003, 'weights3': 0, 'weights4': 0.5756967447368414, 'weights5': 0.8980850483468181, 'normalize': True} - results: {'ROC_AUC': 0.48809720634920134, 'PRECISION': 0.16643999999999695, 'RECALL': 0.16643999999999695, 'RECALL_TEST_LEN': 0.16643999999999695, 'MAP': 0.09460037301587192, 'MRR': 0.4439213888888906, 'NDCG': 0.19288530658707023, 'F1': 0.16643999999999695, 'HIT_RATE': 1.6644, 'ARHR': 0.6381092063492025, 'NOVELTY': 0.0055462172253146706, 'DIVERSITY_MEAN_INTER_LIST': 0.9854246284628462, 'DIVERSITY_HERFINDAHL': 0.9985326086, 'COVERAGE_ITEM': 0.18943542524836443, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24658545780051153, 'SHANNON_ENTROPY': 10.256710323051237} - time: 2018-11-30 16:11:53.021834
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.6915993595400245, 'weights3': 0, 'weights4': 0.4633547084560411, 'weights5': 0.04323462704900238, 'normalize': False} - results: {'ROC_AUC': 0.49016809523809024, 'PRECISION': 0.16917999999999656, 'RECALL': 0.16917999999999656, 'RECALL_TEST_LEN': 0.16917999999999656, 'MAP': 0.0968769960317449, 'MRR': 0.4471623412698424, 'NDCG': 0.19580406555607915, 'F1': 0.16917999999999656, 'HIT_RATE': 1.6918, 'ARHR': 0.6471546031746063, 'NOVELTY': 0.00557794808266697, 'DIVERSITY_MEAN_INTER_LIST': 0.9845771837183718, 'DIVERSITY_HERFINDAHL': 0.9984478726, 'COVERAGE_ITEM': 0.21478071238187546, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.23849677419354837, 'SHANNON_ENTROPY': 10.330202797009514} - time: 2018-11-30 16:12:06.997992
BayesianSearch: New best config found. Config: {'weights1': 0.3, 'weights2': 0.7547904016195057, 'weights3': 0.5669309598368549, 'weights4': 0.754988145092, 'weights5': 0.3410440639457225, 'normalize': False} - MAP results: 0.09845915476190366 - time: 2018-11-30 16:13:36.593493
BayesianSearch: New best config found. Config: {'weights1': 0.3, 'weights2': 0.6369334448093146, 'weights3': 0.40570341187177983, 'weights4': 0.2527123288854348, 'weights5': 0.8244039324546815, 'normalize': False} - MAP results: 0.09860138095237989 - time: 2018-11-30 16:13:50.520635
BayesianSearch: New best config found. Config: {'weights1': 0.3, 'weights2': 0.37511740598319876, 'weights3': 0.07221534852072298, 'weights4': 0.6814614321546894, 'weights5': 0.11738452282915424, 'normalize': False} - MAP results: 0.09896951190476073 - time: 2018-11-30 16:14:04.117069
BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.4786241541602192, 'weights3': 0.9406288851175842, 'weights4': 0.9551791864219381, 'weights5': 0.7272453848355844, 'normalize': True} - MAP results: 0.09967949999999935 - time: 2018-11-30 16:14:17.086017
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.3355014331752847, 'weights3': 0.5713619294305048, 'weights4': 0.41541646783995123, 'weights5': 0.37314263305869366, 'normalize': False} - MAP results: 0.09589388492063408 - time: 2018-11-30 16:14:30.602835
BayesianSearch: New best config found. Config: {'weights1': 0.5, 'weights2': 0.6647297804578479, 'weights3': 0.972253695184277, 'weights4': 0.9218108639687921, 'weights5': 0.4633248332553851, 'normalize': True} - MAP results: 0.10062778174603063 - time: 2018-11-30 16:14:43.118011
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.808612458058454, 'weights3': 0.33739792548496206, 'weights4': 0.6674713114272904, 'weights5': 0.3840567132041812, 'normalize': True} - MAP results: 0.09843813492063384 - time: 2018-11-30 16:14:56.095705
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.8185760783624004, 'weights3': 0.007737448250339174, 'weights4': 0.31600117587217824, 'weights5': 0.7986853867265561, 'normalize': False} - MAP results: 0.0977750039682526 - time: 2018-11-30 16:15:11.386129
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.8005734983025137, 'weights3': 0.21724086154580913, 'weights4': 0.5512149789364205, 'weights5': 0.25880182058742884, 'normalize': True} - MAP results: 0.09635711507936395 - time: 2018-11-30 16:15:34.762996
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.07562517920180545, 'weights3': 0.43768011376622207, 'weights4': 0.7839412975936519, 'weights5': 0.013717083465188518, 'normalize': False} - MAP results: 0.09253999206349145 - time: 2018-11-30 16:15:47.723923
BayesianSearch: New best config found. Config: {'weights1': 0.4, 'weights2': 0.30937048698215586, 'weights3': 0.5441054270947164, 'weights4': 0.6071837070829147, 'weights5': 0.36649417495696357, 'normalize': False} - MAP results: 0.10090263492063364 - time: 2018-11-30 16:16:01.316591
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.31480208421340594, 'weights3': 0.8136070105026934, 'weights4': 0.23933150150241833, 'weights5': 0.6616408325143909, 'normalize': True} - MAP results: 0.09650087301587217 - time: 2018-11-30 16:16:14.386322
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.39216665981514587, 'weights3': 0.6137225024469566, 'weights4': 0.2891768056801646, 'weights5': 0.25130678083170943, 'normalize': False} - MAP results: 0.09820416666666573 - time: 2018-11-30 16:16:27.743287
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.10602504631716458, 'weights3': 0.3187448398620478, 'weights4': 0.05783317790292852, 'weights5': 0.14003407639177512, 'normalize': False} - MAP results: 0.08860251190476134 - time: 2018-11-30 16:16:41.071186
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.3356002628040985, 'weights3': 0.4152203662891135, 'weights4': 0.6720683840674964, 'weights5': 0.8255648554509487, 'normalize': False} - MAP results: 0.10039740476190381 - time: 2018-11-30 16:16:54.477211
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.5272121586177693, 'weights3': 0.22927633749386211, 'weights4': 0.8080955220554142, 'weights5': 0.21685674435387392, 'normalize': True} - MAP results: 0.09936488888888748 - time: 2018-11-30 16:17:07.943691
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.707692117927699, 'weights3': 0.5735255342343387, 'weights4': 0.5221961336806217, 'weights5': 0.7912290290377729, 'normalize': True} - MAP results: 0.09637779365079284 - time: 2018-11-30 16:17:23.372899
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.7123934355672893, 'weights3': 0.972730207225663, 'weights4': 0.529361559011849, 'weights5': 0.6839950669065626, 'normalize': True} - MAP results: 0.09691073809523706 - time: 2018-11-30 16:17:37.001134
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.9063994768251954, 'weights3': 0.07267877656604338, 'weights4': 0.4228033536546505, 'weights5': 0.009086976908885935, 'normalize': True} - MAP results: 0.09687752380952278 - time: 2018-11-30 16:17:52.217825
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.25632884370336717, 'weights3': 0.04040268666571056, 'weights4': 0.9468476709854237, 'weights5': 0.9080153755685606, 'normalize': False} - MAP results: 0.09854531349206289 - time: 2018-11-30 16:18:07.363007
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.04856795577114781, 'weights3': 0.23606795968407568, 'weights4': 0.7596195028388448, 'weights5': 0.6351110605139124, 'normalize': False} - MAP results: 0.09967298809523692 - time: 2018-11-30 16:18:37.743536
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.20457326450841984, 'weights3': 0.8686645392039977, 'weights4': 0.6139708276313134, 'weights5': 0.4033625900815876, 'normalize': True} - MAP results: 0.10024440873015791 - time: 2018-11-30 16:19:00.342584
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.04267240806268058, 'weights3': 0.4117598046248301, 'weights4': 0.23384204919308826, 'weights5': 0.5680857087221975, 'normalize': True} - MAP results: 0.09292343650793576 - time: 2018-11-30 16:19:21.240184
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.6147976405397644, 'weights3': 0.6946422040275313, 'weights4': 0.7989242310992979, 'weights5': 0.3964143403896402, 'normalize': True} - MAP results: 0.10019945238095136 - time: 2018-11-30 16:19:34.645023
BayesianSearch: New best config found. Config: {'weights1': 0.3, 'weights2': 0.20121844390539145, 'weights3': 0.9370710312913031, 'weights4': 0.06526345003587242, 'weights5': 0.18727979975785725, 'normalize': False} - MAP results: 0.10154578571428446 - time: 2018-11-30 16:19:47.940603
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.5634484649795425, 'weights3': 0.9354993823192482, 'weights4': 0.07029274238531347, 'weights5': 0.9826015917065335, 'normalize': False} - MAP results: 0.10064321031745908 - time: 2018-11-30 16:20:10.243079
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.01411181347286683, 'weights3': 0.9693025551948463, 'weights4': 0.05077745316253546, 'weights5': 0.9757025053560179, 'normalize': False} - MAP results: 0.09891961111111001 - time: 2018-11-30 16:20:33.514035
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.07618347605843057, 'weights3': 0.6308933827357824, 'weights4': 0.9878595353973719, 'weights5': 0.9737917829308924, 'normalize': True} - MAP results: 0.09853994444444336 - time: 2018-11-30 16:20:55.493244
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.9424953326041888, 'weights3': 0.002268847266486018, 'weights4': 0.06364566584825948, 'weights5': 0.4860594071762244, 'normalize': False} - MAP results: 0.09136586111111018 - time: 2018-11-30 16:21:18.460918
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.9535776410709923, 'weights3': 0.984670023168739, 'weights4': 0.19482288637476197, 'weights5': 0.021241776886092634, 'normalize': False} - MAP results: 0.09887132539682449 - time: 2018-11-30 16:21:41.017101
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.8802276867299423, 'weights3': 0.9962336210899143, 'weights4': 0.008997749576674763, 'weights5': 0.9485446383232551, 'normalize': True} - MAP results: 0.09949290873015758 - time: 2018-11-30 16:22:04.467539
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.0844002432288593, 'weights3': 0.9947615307134375, 'weights4': 0.09314669402047915, 'weights5': 0.9442847958236217, 'normalize': True} - MAP results: 0.10021298412698287 - time: 2018-11-30 16:22:28.847792
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.21109201631952457, 'weights3': 0.9848996086979882, 'weights4': 0.9270035344105436, 'weights5': 0.7610301585988227, 'normalize': False} - MAP results: 0.1014477579365068 - time: 2018-11-30 16:22:51.926386
BayesianSearch: New best config found. Config: {'weights1': 0.4, 'weights2': 0.3007832265797783, 'weights3': 0.9824306883144863, 'weights4': 0.5062275158526635, 'weights5': 0.9369131294912246, 'normalize': True} - MAP results: 0.10161639682539542 - time: 2018-11-30 16:23:16.348193
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.8009279932756488, 'weights3': 0.01922371577176185, 'weights4': 0.735060647218324, 'weights5': 0.650555987888732, 'normalize': True} - MAP results: 0.09865855555555432 - time: 2018-11-30 16:23:47.370258
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.6843738058956123, 'weights3': 0.9723214101963528, 'weights4': 0.008712229363235346, 'weights5': 0.2551910918250514, 'normalize': False} - MAP results: 0.09789105952380857 - time: 2018-11-30 16:24:19.407042
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.25442971504402145, 'weights3': 0.9147996304688712, 'weights4': 0.48377343732868694, 'weights5': 0.19750970648611355, 'normalize': True} - MAP results: 0.10141565079364964 - time: 2018-11-30 16:24:55.392068
BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.03951564681495079, 'weights3': 0.9951766104136683, 'weights4': 0.9391292093735285, 'weights5': 0.07573801206227782, 'normalize': False} - MAP results: 0.10199890873015761 - time: 2018-11-30 16:25:27.986675
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.23758063220084424, 'weights3': 0.023469862629710514, 'weights4': 0.047393061055185925, 'weights5': 0.9212746415250999, 'normalize': True} - MAP results: 0.0949739523809514 - time: 2018-11-30 16:25:48.475098
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.9311980133367586, 'weights3': 0.9901437948916088, 'weights4': 0.7704281351136797, 'weights5': 0.05534430883030805, 'normalize': True} - MAP results: 0.09919757142857032 - time: 2018-11-30 16:26:08.200275
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.008898122465395009, 'weights3': 0.9640427368338679, 'weights4': 0.8059839644109411, 'weights5': 0.563359618383324, 'normalize': True} - MAP results: 0.10043956349206248 - time: 2018-11-30 16:26:28.474537
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.1597737727844295, 'weights3': 0.9981423930979666, 'weights4': 0.37573786122590036, 'weights5': 0.12951349409137713, 'normalize': False} - MAP results: 0.10175172619047504 - time: 2018-11-30 16:26:48.491752
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.4104796418540815, 'weights3': 0.9978695827328786, 'weights4': 0.99610509932921, 'weights5': 0.11287026879316975, 'normalize': True} - MAP results: 0.09875721428571356 - time: 2018-11-30 16:27:07.546372
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.48135358252231075, 'weights3': 0.9764471145434965, 'weights4': 0.12678420265418944, 'weights5': 0.9888927573516085, 'normalize': True} - MAP results: 0.1009192936507924 - time: 2018-11-30 16:27:27.452331
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.5095596236001362, 'weights3': 0.9799432548196324, 'weights4': 0.04637356656631819, 'weights5': 0.001219980341142679, 'normalize': True} - MAP results: 0.09748465476190392 - time: 2018-11-30 16:27:47.376245
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.08611028074194105, 'weights3': 0.9745196160099922, 'weights4': 0.9565828593328749, 'weights5': 0.8642177116831717, 'normalize': True} - MAP results: 0.10057159920634803 - time: 2018-11-30 16:28:07.149821
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.41928664378894953, 'weights3': 0.9673063223330195, 'weights4': 0.26580528762620426, 'weights5': 0.6395426313258945, 'normalize': False} - MAP results: 0.10126386507936376 - time: 2018-11-30 16:28:26.928884
BayesianSearch: New best config found. Config: {'weights1': 0.1, 'weights2': 0.06410168421650786, 'weights3': 0.9741713983367554, 'weights4': 0.2436827538769365, 'weights5': 0.24316658743634623, 'normalize': False} - MAP results: 0.10205741269841168 - time: 2018-11-30 16:28:46.172343
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.8953828694669492, 'weights3': 0.9973710455024033, 'weights4': 0.08954850360059807, 'weights5': 0.2281617174544106, 'normalize': True} - MAP results: 0.09918749999999889 - time: 2018-11-30 16:29:06.278114
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.24415443572362128, 'weights3': 0.6613702872959303, 'weights4': 0.4621400098200522, 'weights5': 0.2583601202119694, 'normalize': False} - MAP results: 0.10149563888888781 - time: 2018-11-30 16:29:26.367379
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.717233727292124, 'weights3': 0.9923404241942885, 'weights4': 0.25314464952246885, 'weights5': 0.006111595356322552, 'normalize': False} - MAP results: 0.09417100793650723 - time: 2018-11-30 16:29:48.337607
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.2239994362020935, 'weights3': 0.9959020298682512, 'weights4': 0.9716959854264963, 'weights5': 0.20535041069086224, 'normalize': False} - MAP results: 0.10074610317460264 - time: 2018-11-30 16:30:26.309295
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.3709094908812217, 'weights3': 0.981484551112073, 'weights4': 0.5772082907079457, 'weights5': 0.6228033498620269, 'normalize': False} - MAP results: 0.10150698809523682 - time: 2018-11-30 16:30:47.228504
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.38382614547224236, 'weights3': 0.9762232925516072, 'weights4': 0.6659736366134916, 'weights5': 0.4060047558960498, 'normalize': True} - MAP results: 0.10142971825396697 - time: 2018-11-30 16:31:06.738327
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.9713666619841242, 'weights3': 0.0006743784961364963, 'weights4': 0.9230198404571578, 'weights5': 0.58873443095385, 'normalize': False} - MAP results: 0.09791340476190366 - time: 2018-11-30 16:31:29.137736
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.4254012793217018, 'weights3': 0.03815617637835711, 'weights4': 0.7304028859263122, 'weights5': 0.9773675095274024, 'normalize': True} - MAP results: 0.0989106865079354 - time: 2018-11-30 16:32:05.307677
BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.16369538566096553, 'weights3': 0.9724716549311624, 'weights4': 0.9828940700232601, 'weights5': 0.2951858187666564, 'normalize': True} - MAP results: 0.10228232936507851 - time: 2018-11-30 16:32:25.848656
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.45258112061829137, 'weights3': 0.9592791315109304, 'weights4': 0.6181367248518278, 'weights5': 0.6667550474702569, 'normalize': True} - MAP results: 0.10132971825396707 - time: 2018-11-30 16:32:46.759354
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.3179953709465688, 'weights3': 0.9921149870588218, 'weights4': 0.9999040086230723, 'weights5': 0.05184496661763016, 'normalize': False} - MAP results: 0.10097366269841156 - time: 2018-11-30 16:33:07.868176
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.221324172664919, 'weights3': 0.8964954945584597, 'weights4': 0.9939539089742035, 'weights5': 0.5023950039316829, 'normalize': False} - MAP results: 0.10198011507936404 - time: 2018-11-30 16:33:40.308664
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.23880376448262508, 'weights3': 0.9857891559409223, 'weights4': 0.004346508077136768, 'weights5': 0.9830489336308268, 'normalize': True} - MAP results: 0.10096038095237987 - time: 2018-11-30 16:34:04.096618
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.9710278568017842, 'weights3': 0.04870626250760168, 'weights4': 0.01574393096558968, 'weights5': 0.9973485613801242, 'normalize': False} - MAP results: 0.09776313492063353 - time: 2018-11-30 16:34:34.278889
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.11274422552464647, 'weights3': 0.9959378156790792, 'weights4': 0.6422906049110718, 'weights5': 0.893415235725478, 'normalize': False} - MAP results: 0.10103891666666551 - time: 2018-11-30 16:35:04.714936
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.20349377988249306, 'weights3': 0.9931948031822292, 'weights4': 0.48608647843828, 'weights5': 0.4696168352288952, 'normalize': True} - MAP results: 0.10184096428571307 - time: 2018-11-30 16:35:25.283432
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.180030637110557, 'weights3': 0.9845979304019964, 'weights4': 0.9031154194397706, 'weights5': 0.5891327932581717, 'normalize': True} - MAP results: 0.10194536507936389 - time: 2018-11-30 16:35:44.789398
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.3408779727793463, 'weights3': 0.0431775580964503, 'weights4': 0.012615014297027938, 'weights5': 0.5270516211007591, 'normalize': False} - MAP results: 0.09829689682539572 - time: 2018-11-30 16:36:07.397146
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.26726179231176306, 'weights3': 0.9869681523711346, 'weights4': 0.5163422562266842, 'weights5': 0.006077497512235408, 'normalize': False} - MAP results: 0.1012702539682531 - time: 2018-11-30 16:36:27.965811
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.43067461318513, 'weights3': 0.9271868976595883, 'weights4': 0.0379173430740295, 'weights5': 0.6464205193282822, 'normalize': True} - MAP results: 0.10069357936507806 - time: 2018-11-30 16:36:49.745375
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.4157287530552134, 'weights3': 0.9584065360595323, 'weights4': 0.013904902401811636, 'weights5': 0.9096453348019015, 'normalize': True} - MAP results: 0.09804016269841184 - time: 2018-11-30 16:37:27.010297
BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.09217109824615033, 'weights3': 0.9710116343356412, 'weights4': 0.43311319335383447, 'weights5': 0.46859975791224295, 'normalize': False} - MAP results: 0.10243004365079254 - time: 2018-11-30 16:38:22.605719
BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.04856213144800947, 'weights3': 0.9983894621590668, 'weights4': 0.8923732991102795, 'weights5': 0.3596205815183541, 'normalize': False} - MAP results: 0.10270336111111031 - time: 2018-11-30 16:38:47.395135
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.3690084180791773, 'weights3': 0.42255434927376545, 'weights4': 0.9958361382144318, 'weights5': 0.761294193641424, 'normalize': False} - MAP results: 0.10074141269841173 - time: 2018-11-30 16:39:12.318895
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.32383690782495145, 'weights3': 0.9631431813919454, 'weights4': 0.7287009884601633, 'weights5': 0.44070088444108546, 'normalize': False} - MAP results: 0.10162007936507839 - time: 2018-11-30 16:39:54.543209
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.12811879786696123, 'weights3': 0.8519554856767736, 'weights4': 0.17903223164524085, 'weights5': 0.538810800119658, 'normalize': False} - MAP results: 0.10121901190476087 - time: 2018-11-30 16:40:43.940421
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.423061802598535, 'weights3': 0.9990277711887916, 'weights4': 0.8570794325661258, 'weights5': 0.25699923999705854, 'normalize': True} - MAP results: 0.10122810317460199 - time: 2018-11-30 16:42:20.483873
BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.064553045384527, 'weights3': 0.9645129812071354, 'weights4': 0.9156239991855909, 'weights5': 0.44187095681330235, 'normalize': False} - MAP results: 0.10271592460317369 - time: 2018-11-30 16:43:08.231351
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.23249619240613117, 'weights3': 0.9593446139738158, 'weights4': 0.9900515168723635, 'weights5': 0.2426629006722375, 'normalize': False} - MAP results: 0.10175695634920547 - time: 2018-11-30 16:43:57.242952
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.07325588612715694, 'weights3': 0.9730554411022022, 'weights4': 0.7158410681038195, 'weights5': 0.41473279706383503, 'normalize': False} - MAP results: 0.10260794047618929 - time: 2018-11-30 16:45:32.069210
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.100452027252383, 'weights3': 0.9924428626511024, 'weights4': 0.5302617098069454, 'weights5': 0.4804132083110574, 'normalize': False} - MAP results: 0.10248807539682422 - time: 2018-11-30 16:46:11.219337
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.10727337782807822, 'weights3': 0.5077072372003074, 'weights4': 0.9514917719020617, 'weights5': 0.6474260741111073, 'normalize': False} - MAP results: 0.10130261111110991 - time: 2018-11-30 16:46:34.749584
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.025931490484965236, 'weights3': 0.9814878196676315, 'weights4': 0.9264540722396236, 'weights5': 0.4662155932052272, 'normalize': False} - MAP results: 0.10247934523809431 - time: 2018-11-30 16:46:55.732117
BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.10898701679953049, 'weights3': 0.9203492708955632, 'weights4': 0.8741104353909889, 'weights5': 0.3708196641776913, 'normalize': False} - MAP results: 0.10278067857142761 - time: 2018-11-30 16:47:16.192769
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.2528981299660348, 'weights3': 0.6709350227944849, 'weights4': 0.9246416760195989, 'weights5': 0.5100453800019691, 'normalize': True} - MAP results: 0.10130254761904624 - time: 2018-11-30 16:47:36.987150
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.08568543606275814, 'weights3': 0.8972868875949284, 'weights4': 0.9296125421538038, 'weights5': 0.458370415045533, 'normalize': False} - MAP results: 0.10273704365079254 - time: 2018-11-30 16:47:57.586512
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.05797372724521477, 'weights3': 0.986081137109358, 'weights4': 0.4940525931106796, 'weights5': 0.3081305577224739, 'normalize': False} - MAP results: 0.10244093650793543 - time: 2018-11-30 16:48:18.022729
BayesianSearch: Best config is: Config {'weights1': 0.2, 'weights2': 0.10898701679953049, 'weights3': 0.9203492708955632, 'weights4': 0.8741104353909889, 'weights5': 0.3708196641776913, 'normalize': False}, MAP value is 0.1028
BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.2, 'weights3': 0.0, 'weights4': 0.4, 'weights5': 0.1, 'normalize': False} - MAP results: 0.0065194523809523845 - time: 2018-11-30 17:14:23.248613
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.6000000000000001, 'weights3': 0.9, 'weights4': 0.5, 'weights5': 0.0, 'normalize': True} - MAP results: 0.006339182539682538 - time: 2018-11-30 17:14:34.750166
